model,threshold,season,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,avg_market_residual,avg_abs_pred_edge
extra_trees,2.5,2023,254,252,129,123,2,0.5119047619047619,-0.011904761904761973,0.4504741555550562,0.5729778553767078,-5.727272727272725,-0.022727272727272717,0.04133858267716536,4.022633078023153
extra_trees,2.5,2024,206,204,94,110,2,0.46078431372549017,-0.06302521008403367,0.3937380116680794,0.529280286882355,-24.54545454545454,-0.12032085561497323,-0.23786407766990292,3.486421043922406
extra_trees,2.5,2025,348,348,190,158,0,0.5459770114942529,0.022167487684729092,0.4934480078613813,0.5975020105559975,14.727272727272727,0.04231974921630094,1.2887931034482758,3.34486185133046
extra_trees,3.5,2016,44,44,25,19,0,0.5681818181818182,0.044372294372294396,0.42223890740554393,0.7031749583514542,3.7272727272727275,0.0847107438016529,1.7159090909090908,4.376543416167542
extra_trees,3.5,2017,35,35,18,17,0,0.5142857142857142,-0.009523809523809601,0.35568539626711626,0.6700601960874726,-0.6363636363636365,-0.018181818181818184,0.6571428571428571,4.173163755999301
extra_trees,3.5,2018,27,27,15,12,0,0.5555555555555556,0.031746031746031744,0.37312719479576884,0.7241440232992717,1.6363636363636367,0.060606060606060615,-0.6111111111111112,4.114899266949738
extra_trees,3.5,2019,27,27,12,15,0,0.4444444444444444,-0.07936507936507942,0.2758559767007283,0.6268728052042312,-4.09090909090909,-0.1515151515151515,-2.0925925925925926,4.31072900415885
extra_trees,3.5,2020,8,8,3,5,0,0.375,-0.14880952380952384,0.13684175946152105,0.6942621454161981,-2.272727272727273,-0.2840909090909091,7.0,3.9225725259067676
extra_trees,3.5,2022,18,18,11,7,0,0.6111111111111112,0.08730158730158732,0.3861866858065617,0.7969500807306884,2.999999999999999,0.16666666666666663,-5.388888888888889,3.804523948245242
extra_trees,3.5,2023,139,139,71,68,0,0.5107913669064749,-0.013018156903048972,0.4285225853728892,0.5924796996757241,-3.454545454545455,-0.024852844996729892,-0.03597122302158273,4.922359305755901
extra_trees,3.5,2024,84,83,34,49,1,0.40963855421686746,-0.11417096959265638,0.3101274465766225,0.5171442757315801,-18.090909090909093,-0.21796276013143487,-0.2916666666666667,4.368222771786638
extra_trees,3.5,2025,108,108,59,49,0,0.5462962962962963,0.022486772486772444,0.45242362376844814,0.6369885448700549,4.636363636363638,0.04292929292929294,1.8240740740740742,4.211208116063916
extra_trees,5.0,2016,10,10,8,2,0,0.8,0.2761904761904762,0.49015684672072335,0.9433190520193067,5.2727272727272725,0.5272727272727272,3.25,5.652232308572962
extra_trees,5.0,2017,4,4,2,2,0,0.5,-0.023809523809523836,0.15003570882017148,0.8499642911798285,-0.18181818181818188,-0.04545454545454547,-2.5,5.320255641710689
extra_trees,5.0,2018,3,3,2,1,0,0.6666666666666666,0.1428571428571428,0.2076549551264879,0.9385096847238394,0.8181818181818181,0.2727272727272727,-0.3333333333333333,5.544391047210134
extra_trees,5.0,2019,5,5,4,1,0,0.8,0.2761904761904762,0.3755282641185388,0.9637768390302125,2.6363636363636362,0.5272727272727272,3.9,5.368875463003077
extra_trees,5.0,2023,58,58,29,29,0,0.5,-0.023809523809523836,0.3753805824767928,0.6246194175232072,-2.636363636363636,-0.04545454545454544,0.9655172413793104,5.988712394590831
extra_trees,5.0,2024,15,15,6,9,0,0.4,-0.12380952380952381,0.19824228082594664,0.642535572434923,-3.545454545454546,-0.2363636363636364,7.166666666666667,5.839479785641379
