card_strategy,base_strategy,legs,max_combos_per_week,no_overlap,season,week,weekly_rank,game_ids,matchups,results,result,units,avg_abs_pred_edge,min_abs_pred_edge,avg_market_residual
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,1,1,401525825|401532573,Texas Tech at Wyoming | Oregon State at San José State,loss|loss,loss,-1.0,5.340924729234551,5.213279773279955,9.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,2,1,401525830|401520215,SMU at Oklahoma | Purdue at Virginia Tech,win|win,win,2.6446280991735542,6.278241340554726,5.03430836898011,-18.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,3,1,401531396|401520227,Army at UTSA | Western Michigan at Iowa,loss|loss,loss,-1.0,7.361455023951889,6.822401693750854,16.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,4,1,401520252|401531870,UAB at Georgia | App State at Wyoming,loss|win,loss,-1.0,5.673986622990081,5.659717180684384,6.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,5,1,401520288|401524021,LSU at Ole Miss | Washington at Arizona,loss|win,loss,-1.0,6.518311200284583,5.371036110919599,12.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,6,1,401520308|401540060,Arkansas at Ole Miss | Georgetown at Pennsylvania,win|loss,loss,-1.0,7.929857844899562,6.443759162202941,12.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,7,1,401531381|401524034,UAB at UTSA | Oregon at Washington,win|loss,loss,-1.0,5.764864641079553,5.504369441984216,-2.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,8,1,401540338|401531434,Columbia at Dartmouth | Air Force at Navy,win|win,win,2.6446280991735542,7.572152995129066,6.413651859193315,-7.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,9,1,401520357|401520359,Vanderbilt at Ole Miss | South Carolina at Texas A&M,win|win,win,2.6446280991735542,5.2438213539858,4.48124503980714,-15.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,10,1,401520361|401531910,Army at Air Force | Georgia Southern at Texas State,win|push,win,0.9090909090909092,8.592413867673933,7.037228040312656,-3.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,11,1,401525892|401531437,Oklahoma State at UCF | North Texas at SMU,win|win,win,2.6446280991735542,5.874962661236076,4.453605948327004,-9.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,12,1,401524060|401540493,Washington at Oregon State | Maine at New Hampshire,win|win,win,2.6446280991735542,6.757936610102777,5.652451139321101,-12.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,13,1,401520430|401520425,Georgia at Georgia Tech | Iowa at Nebraska,win|win,win,2.6446280991735542,9.702841703413819,9.273503470825284,-4.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2023,14,1,401539483|401539484,Georgia at Alabama | App State at Troy,win|loss,loss,-1.0,4.723612463110143,4.241947854999539,7.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,1,1,401628319|401634300,Western Kentucky at Alabama | TCU at Stanford,loss|push,loss,-1.0,7.422778174238745,7.002891129269016,1.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,2,1,401628342|401643708,Middle Tennessee at Ole Miss | Georgia Southern at Nevada,win|win,win,2.6446280991735542,5.84693530370294,5.513970895048729,-14.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,3,1,401628353|401628360,Texas A&M at Florida | Kent State at Tennessee,loss|loss,loss,-1.0,7.446000952208825,7.080696940647416,7.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,4,1,401628366|401643790,Georgia Southern at Ole Miss | South Alabama at App State,win|win,win,2.6446280991735542,7.935789405215248,6.787808837443402,-2.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,5,1,401636882|401636883,TCU at Kansas | Oklahoma State at Kansas State,loss|loss,loss,-1.0,5.607330390424668,5.092654118158898,5.25
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,6,1,401635572|401643800,Pittsburgh at North Carolina | South Alabama at Arkansas State,win|win,win,2.6446280991735542,5.518856780897757,4.142138012784975,-16.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,7,1,401643732|401643806,San Diego State at Wyoming | App State at Louisiana,loss|win,loss,-1.0,4.455543022567565,4.395400709321383,1.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,9,1,401634255|401628667,Alabama State at Alabama A&M | Towson at Monmouth,win|win,win,2.6446280991735542,4.194612736315307,3.811624850868384,-14.0
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,10,1,401640994|401634114,Jacksonville State at Liberty | Portland State at Sacramento State,win|loss,loss,-1.0,7.105009297716867,5.268942483996617,7.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,11,1,401643754|401634006,New Mexico at San Diego State | Tennessee State at Western Illinois,win|loss,loss,-1.0,6.520921650075338,5.676041342302643,-12.75
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,12,1,401634122|401643757,Idaho State at Eastern Washington | Oregon State at Air Force,loss|win,loss,-1.0,6.353371132391354,5.165473044680024,16.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,13,1,401645372|401643767,East Carolina at North Texas | UNLV at San José State,win|win,win,2.6446280991735542,6.266018667957908,6.245799021890251,-11.5
hgb_under_3p5_all_2leg_top1_nonoverlap,hgb_under_3p5_all,2,1,True,2024,14,1,401628566|401643845,Michigan at Ohio State | Coastal Carolina at Georgia State,win|loss,loss,-1.0,6.148425017378213,5.994377065799609,1.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,2,1,400869430|400869511,Troy at Clemson | Cincinnati at Purdue,win|loss,loss,-1.0,9.627557982110755,8.558090690991504,-3.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,3,1,400869109|400868995,Arizona State at UTSA | New Mexico State at Kentucky,loss|loss,loss,-1.0,8.56845436482103,7.740946043312929,20.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,4,1,400869450|400869203,Syracuse at UConn | Nevada at Purdue,win|win,win,2.6446280991735542,9.116862947637228,7.982487438176324,-12.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,5,1,400869126|400869453,Arizona State at USC | Louisville at Clemson,win|loss,loss,-1.0,8.12765136166571,7.587294521387339,5.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,6,1,400869217|400869134,Hawai'i at San José State | California at Oregon State,win|loss,loss,-1.0,7.069470880369306,6.95922501315306,4.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,8,1,400869225|400869544,Hawai'i at Air Force | East Carolina at Cincinnati,loss|win,loss,-1.0,12.147327681458282,11.244438382157382,-5.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,9,1,400869145|400869391,California at USC | Middle Tennessee at Florida International,win|loss,loss,-1.0,7.2016430554167465,6.519493782860732,5.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,10,1,400869477|400869479,Syracuse at Clemson | Florida State at NC State,win|win,win,2.6446280991735542,9.163092118472157,8.80676467950402,-14.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,11,1,400869485|400869692,Pittsburgh at Clemson | Northwestern at Purdue,loss|loss,loss,-1.0,7.480840426328573,7.344235773224422,14.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,12,1,400869623|400869332,Oklahoma State at TCU | Ball State at Toledo,win|win,win,2.6446280991735542,10.291447136705033,8.346077629700837,-22.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2016,13,1,400869169|400869252,UCLA at California | Boise State at Air Force,win|win,win,2.6446280991735542,8.300689772636359,7.640836055644723,-20.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,1,1,400933829|400941789,Georgia Southern at Auburn | UL Monroe at Memphis,win|loss,loss,-1.0,8.921358656667817,8.078854370504585,-3.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,2,1,400938601|400941798,North Texas at SMU | Louisiana at Tulsa,loss|loss,loss,-1.0,6.545564475423505,6.112845774057524,35.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,3,1,400934511|400944837,Texas at USC | Troy at New Mexico State,win|win,win,2.6446280991735542,9.208887786167546,7.876360114437367,-13.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,4,1,400938619|400934518,UTEP at New Mexico State | Texas Tech at Houston,win|win,win,2.6446280991735542,8.131186401934201,6.727301645350376,-10.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,5,1,400938623|400935288,Middle Tennessee at Florida Atlantic | Washington at Oregon State,win|win,win,2.6446280991735542,8.3964678811957,8.194379931991115,-6.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,6,1,400944991|400941817,Eastern Michigan at Toledo | Temple at East Carolina,win|win,win,2.6446280991735542,8.860412385254481,7.521739781997527,-20.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,8,1,400934578|400941827,USC at Notre Dame | Tulsa at UConn,loss|win,loss,-1.0,8.227609400028575,8.176453927074464,-20.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,9,1,400933901|400935394,Missouri at UConn | Penn State at Ohio State,win|loss,loss,-1.0,9.37970891043442,8.741134644995343,4.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,10,1,400933909|400941835,Florida at Missouri | Memphis at Tulsa,win|win,win,2.6446280991735542,8.571641428929208,7.087058547325792,-13.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,11,1,400933915|400941842,Louisiana at Ole Miss | UConn at UCF,loss|loss,loss,-1.0,6.249724208050575,5.0403807473297,6.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,12,1,400935415|400941845,Nebraska at Penn State | Cincinnati at East Carolina,loss|loss,loss,-1.0,8.935576202947653,8.905117074610933,20.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2017,13,1,400933931|400944881,Missouri at Arkansas | Georgia Southern at Louisiana,loss|loss,loss,-1.0,10.522206812070625,10.337035924397863,13.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,1,1,401012679|401079833,Cincinnati at UCLA | North Carolina A&T at East Carolina,win|win,win,2.6446280991735542,5.779363528242609,5.622325150964062,-16.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,2,1,401012732|401012726,Southern Utah at Oregon State | Arizona at Houston,loss|win,loss,-1.0,11.788878873757152,10.201284116152753,-2.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,3,1,401022521|401012277,Prairie View A&M at UNLV | Alabama at Ole Miss,win|win,win,2.6446280991735542,11.248780389836076,10.806487259530236,-3.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,4,1,401012750|401022524,Arizona at Oregon State | Duquesne at Hawai'i,win|win,win,2.6446280991735542,16.522757577177288,15.795278851346596,-17.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,5,1,401012757|401019496,Oregon at California | Memphis at Tulane,loss|win,loss,-1.0,8.046781781614637,6.773608322224683,2.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,6,1,401022530|401020751,New Mexico at UNLV | Bowling Green at Toledo,loss|loss,loss,-1.0,7.111397173454563,6.191462850431766,8.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,7,1,401012308|401020760,Ole Miss at Arkansas | Western Michigan at Bowling Green,loss|loss,loss,-1.0,9.18062043956418,8.394007588883538,6.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,8,1,401019511|401019512,UConn at South Florida | Houston at Navy,push|loss,loss,-1.0,7.890447173742295,7.497397817861,13.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,9,1,401021681|401013189,Arkansas State at Louisiana | Notre Dame at Navy,loss|loss,loss,-1.0,7.339225892702011,6.593541446895656,15.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,10,1,401019520|401012328,Memphis at East Carolina | South Carolina at Ole Miss,loss|loss,loss,-1.0,11.047836970086191,10.52632031888351,28.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,11,1,401015042|401013333,North Texas at Old Dominion | Purdue at Minnesota,win|win,win,2.6446280991735542,10.008430887640191,9.853134087456985,-4.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,12,1,401022564|401019530,UNLV at Hawai'i | Memphis at SMU,win|win,win,2.6446280991735542,12.049543702468842,11.930091102322976,-19.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2018,13,1,401012797|401013447,Oregon at Oregon State | New Mexico State at Liberty,win|win,win,2.6446280991735542,13.732190084094169,13.337796308937508,-12.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,1,1,401110720|401114228,Duke at Alabama | New Mexico State at Washington State,win|win,win,2.6446280991735542,6.398417133116309,6.393698782305884,-6.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,3,1,401114234|401114336,Hawai'i at Washington | New Mexico at Notre Dame,loss|loss,loss,-1.0,6.809377161955302,5.871534423585833,14.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,4,1,401112462|401114340,Western Michigan at Syracuse | New Mexico State at New Mexico,loss|loss,loss,-1.0,7.798856495382173,7.452089413809183,28.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,6,1,401114274|401112101,Massachusetts at Florida International | Oklahoma at Kansas,win|win,win,2.6446280991735542,7.211183323982658,6.504605059977206,-14.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,7,1,401114204|401114343,Utah at Oregon State | New Mexico State at Central Michigan,win|loss,loss,-1.0,6.0456386982178305,5.737717018560503,6.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,8,1,401114169|401114289,Arizona at USC | Southern Miss at Louisiana Tech,win|loss,loss,-1.0,6.104425455752245,5.535083303455264,1.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,9,1,401112132|401119292,Texas at TCU | Ohio at Ball State,loss|win,loss,-1.0,6.174850469496095,5.900176253853437,1.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,10,1,401114303|401117897,UTEP at North Texas | SMU at Memphis,loss|loss,loss,-1.0,8.277875669082349,8.233596715784946,25.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,11,1,401117900|401117543,UCF at Tulsa | San José State at Hawai'i,win|loss,loss,-1.0,6.147828986385537,5.211814484908005,0.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,13,1,401119305|401114358,Eastern Michigan at Northern Illinois | BYU at Massachusetts,loss|loss,loss,-1.0,7.3965897615525025,6.616001787422812,7.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,14,1,401112524|401112525,North Carolina at NC State | Wake Forest at Syracuse,win|loss,loss,-1.0,8.314329903048712,7.5480779129565185,-2.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2019,15,1,401132982|401132979,Miami (OH) at Central Michigan | Hawai'i at Boise State,win|win,win,2.6446280991735542,6.749034297724725,5.767467042625848,-16.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,3,1,401207120|401215302,SMU at North Texas | Texas State at UL Monroe,loss|win,loss,-1.0,5.842403674351582,5.452643689808407,12.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,4,1,401212536|401234566,UCF at East Carolina | NC State at Virginia Tech,loss|loss,loss,-1.0,8.149462298013624,5.107234816282002,7.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,5,1,401237094|401212531,Arkansas at Mississippi State | Tulsa at UCF,win|win,win,2.6446280991735542,10.864573386355394,9.563423861518768,-21.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,6,1,401236005|401215308,Texas at Oklahoma | Texas State at Troy,loss|win,loss,-1.0,5.7304099627788565,5.203659514967027,9.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,7,1,401212537|401250215,UCF at Memphis | Massachusetts at Georgia Southern,loss|win,loss,-1.0,6.558887162464736,6.129452175486091,0.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,8,1,401247293|401212524,Nebraska at Ohio State | Tulane at UCF,win|loss,loss,-1.0,11.407512958971129,10.340622955786127,6.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,9,1,401249002|401212538,Nevada at UNLV | UCF at Houston,win|win,win,2.6446280991735542,7.305159597555515,6.084782161537511,-10.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,10,1,401253924|401249009,Arkansas State at Louisiana | Utah State at Nevada,win|win,win,2.6446280991735542,8.502664692222123,6.989002910643157,-18.5
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,11,1,401234642|401212518,Wake Forest at North Carolina | Temple at UCF,loss|win,loss,-1.0,8.812133370814943,8.610071446605033,10.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,13,1,401212513|401207191,SMU at East Carolina | North Texas at UTSA,loss|win,loss,-1.0,10.076159214189307,9.314580346701412,8.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2020,14,1,401249879|401248781,Eastern Michigan at Western Michigan | Western Carolina at North Carolina,loss|win,loss,-1.0,7.890233320510136,5.651024167398783,8.0
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2021,1,1,401281950|401309840,Central Michigan at Missouri | Utah State at Washington State,win|win,win,2.6446280991735542,7.685907135414366,6.831056980733921,-9.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2021,2,1,401282623|401282621,Boston College at Massachusetts | Georgia State at North Carolina,loss|loss,loss,-1.0,6.648488292477593,6.156964141739784,13.25
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2021,3,1,401309852|401282076,USC at Washington State | Mississippi State at Memphis,win|win,win,2.6446280991735542,9.615864207218847,8.359754948533167,-2.75
hgb_under_5p0_high_total_2leg_top1_nonoverlap,hgb_under_5p0_high_total,2,1,True,2021,4,1,401309554|401282765,San José State at Western Michigan | Kent State at Maryland,win|win,win,2.6446280991735542,6.921990493416843,6.396032254324186,-27.25
